date,src_ticker,dst_ticker,src_canonical_stock_id,dst_canonical_stock_id,relation_type,shared_institution_count,shared_institution_ids,edge_weight,source,record_status
2018-04-30,000001.SZ,000538.SZ,CMIN-CN:000001.SZ,CMIN-CN:000538.SZ,same_institutional_holder,1,SINA:70304145,7.5623805776,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,000069.SZ,CMIN-CN:000063.SZ,CMIN-CN:000069.SZ,same_institutional_holder,1,SINA:70010104,1.2512393856,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,002044.SZ,CMIN-CN:000063.SZ,CMIN-CN:002044.SZ,same_institutional_holder,1,SINA:70010104,1.4244648118,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,002601.SZ,CMIN-CN:000063.SZ,CMIN-CN:002601.SZ,same_institutional_holder,1,SINA:70010401,0.7428324172,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,300003.SZ,CMIN-CN:000063.SZ,CMIN-CN:300003.SZ,same_institutional_holder,1,SINA:70010104,1.6860604971,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,600085.SH,CMIN-CN:000063.SZ,CMIN-CN:600085.SH,same_institutional_holder,1,SINA:70010104,0.9301612763,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,600436.SH,CMIN-CN:000063.SZ,CMIN-CN:600436.SH,same_institutional_holder,1,SINA:70010104,0.8551608036,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,600690.SH,CMIN-CN:000063.SZ,CMIN-CN:600690.SH,same_institutional_holder,1,SINA:70010104,1.3115258289,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000063.SZ,600887.SH,CMIN-CN:000063.SZ,CMIN-CN:600887.SH,same_institutional_holder,1,SINA:70010104,1.0740577266,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,000651.SZ,CMIN-CN:000069.SZ,CMIN-CN:000651.SZ,same_institutional_holder,1,SINA:70010101,0.7165891431,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,000725.SZ,CMIN-CN:000069.SZ,CMIN-CN:000725.SZ,same_institutional_holder,1,SINA:70010101,0.669701426,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,000786.SZ,CMIN-CN:000069.SZ,CMIN-CN:000786.SZ,same_institutional_holder,1,SINA:70010101,1.2974975915,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,000876.SZ,CMIN-CN:000069.SZ,CMIN-CN:000876.SZ,same_institutional_holder,1,SINA:70010103,0.9536770942,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,000895.SZ,CMIN-CN:000069.SZ,CMIN-CN:000895.SZ,same_institutional_holder,2,SINA:70010101|SINA:70010103,1.2538274291,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,002044.SZ,CMIN-CN:000069.SZ,CMIN-CN:002044.SZ,same_institutional_holder,1,SINA:70010104,1.7304334717,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,002142.SZ,CMIN-CN:000069.SZ,CMIN-CN:002142.SZ,same_institutional_holder,1,SINA:70010101,1.2039518263,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,300003.SZ,CMIN-CN:000069.SZ,CMIN-CN:300003.SZ,same_institutional_holder,1,SINA:70010104,2.0482187383,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600085.SH,CMIN-CN:000069.SZ,CMIN-CN:600085.SH,same_institutional_holder,2,SINA:70010103|SINA:70010104,2.742717358,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600406.SH,CMIN-CN:000069.SZ,CMIN-CN:600406.SH,same_institutional_holder,1,SINA:70010103,0.6387487769,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600436.SH,CMIN-CN:000069.SZ,CMIN-CN:600436.SH,same_institutional_holder,1,SINA:70010104,1.0388455131,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600690.SH,CMIN-CN:000069.SZ,CMIN-CN:600690.SH,same_institutional_holder,2,SINA:70010103|SINA:70010104,2.4126867371,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600741.SH,CMIN-CN:000069.SZ,CMIN-CN:600741.SH,same_institutional_holder,1,SINA:70010101,0.7519973404,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600760.SH,CMIN-CN:000069.SZ,CMIN-CN:600760.SH,same_institutional_holder,1,SINA:70010103,0.60456596,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600795.SH,CMIN-CN:000069.SZ,CMIN-CN:600795.SH,same_institutional_holder,1,SINA:001683,0.7536577473,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600886.SH,CMIN-CN:000069.SZ,CMIN-CN:600886.SH,same_institutional_holder,1,SINA:70010101,1.0634848377,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,600887.SH,CMIN-CN:000069.SZ,CMIN-CN:600887.SH,same_institutional_holder,1,SINA:70010104,1.3047605144,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,601009.SH,CMIN-CN:000069.SZ,CMIN-CN:601009.SH,same_institutional_holder,1,SINA:70010101,1.3074784893,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,601155.SH,CMIN-CN:000069.SZ,CMIN-CN:601155.SH,same_institutional_holder,1,SINA:70010403,0.6752777206,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,601607.SH,CMIN-CN:000069.SZ,CMIN-CN:601607.SH,same_institutional_holder,1,SINA:70010103,0.7317786551,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,601668.SH,CMIN-CN:000069.SZ,CMIN-CN:601668.SH,same_institutional_holder,1,SINA:70010101,0.5869412236,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000069.SZ,603833.SH,CMIN-CN:000069.SZ,CMIN-CN:603833.SH,same_institutional_holder,1,SINA:70010110,0.4345112196,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,000651.SZ,CMIN-CN:000333.SZ,CMIN-CN:000651.SZ,same_institutional_holder,1,SINA:70303107,1.1737120601,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,000858.SZ,CMIN-CN:000333.SZ,CMIN-CN:000858.SZ,same_institutional_holder,1,SINA:80044863,0.6491532947,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,002050.SZ,CMIN-CN:000333.SZ,CMIN-CN:002050.SZ,same_institutional_holder,1,SINA:80044863,0.7069653457,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,002304.SZ,CMIN-CN:000333.SZ,CMIN-CN:002304.SZ,same_institutional_holder,1,SINA:80044863,0.8686771552,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,002415.SZ,CMIN-CN:000333.SZ,CMIN-CN:002415.SZ,same_institutional_holder,1,SINA:80044863,1.0429765098,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,300347.SZ,CMIN-CN:000333.SZ,CMIN-CN:300347.SZ,same_institutional_holder,1,SINA:80044863,1.1544695752,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,300595.SZ,CMIN-CN:000333.SZ,CMIN-CN:300595.SZ,same_institutional_holder,1,SINA:80044863,1.1067971811,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,600132.SH,CMIN-CN:000333.SZ,CMIN-CN:600132.SH,same_institutional_holder,1,SINA:80044863,1.2244998979,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000333.SZ,601888.SH,CMIN-CN:000333.SZ,CMIN-CN:601888.SH,same_institutional_holder,1,SINA:80044863,0.8854377448,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000338.SZ,001979.SZ,CMIN-CN:000338.SZ,CMIN-CN:001979.SZ,same_institutional_holder,1,SINA:70010116,0.4488875137,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000338.SZ,002050.SZ,CMIN-CN:000338.SZ,CMIN-CN:002050.SZ,same_institutional_holder,1,SINA:70010116,0.5700877125,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000338.SZ,600352.SH,CMIN-CN:000338.SZ,CMIN-CN:600352.SH,same_institutional_holder,1,SINA:70010116,0.6449806199,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000338.SZ,601607.SH,CMIN-CN:000338.SZ,CMIN-CN:601607.SH,same_institutional_holder,1,SINA:70010116,0.5585696018,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,000596.SZ,CMIN-CN:000425.SZ,CMIN-CN:000596.SZ,same_institutional_holder,1,SINA:180012,1.2975361267,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,002001.SZ,CMIN-CN:000425.SZ,CMIN-CN:002001.SZ,same_institutional_holder,1,SINA:70010412,0.4694677838,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,300144.SZ,CMIN-CN:000425.SZ,CMIN-CN:300144.SZ,same_institutional_holder,1,SINA:163402,1.0434078781,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,300433.SZ,CMIN-CN:000425.SZ,CMIN-CN:300433.SZ,same_institutional_holder,1,SINA:163402,0.4337049688,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,600031.SH,CMIN-CN:000425.SZ,CMIN-CN:600031.SH,same_institutional_holder,2,SINA:005481|SINA:180012,1.5679682128,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,600362.SH,CMIN-CN:000425.SZ,CMIN-CN:600362.SH,same_institutional_holder,1,SINA:70010412,0.3046309242,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,600584.SH,CMIN-CN:000425.SZ,CMIN-CN:600584.SH,same_institutional_holder,1,SINA:163402,0.939946807,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,600809.SH,CMIN-CN:000425.SZ,CMIN-CN:600809.SH,same_institutional_holder,1,SINA:180012,1.1637009925,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,601100.SH,CMIN-CN:000425.SZ,CMIN-CN:601100.SH,same_institutional_holder,1,SINA:163402,1.080971785,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000425.SZ,601998.SH,CMIN-CN:000425.SZ,CMIN-CN:601998.SH,same_institutional_holder,1,SINA:70010412,0.2154065923,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,000651.SZ,CMIN-CN:000538.SZ,CMIN-CN:000651.SZ,same_institutional_holder,1,SINA:70010108,1.0021975853,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,000725.SZ,CMIN-CN:000538.SZ,CMIN-CN:000725.SZ,same_institutional_holder,1,SINA:70010108,1.2549103554,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,001979.SZ,CMIN-CN:000538.SZ,CMIN-CN:001979.SZ,same_institutional_holder,1,SINA:70010108,0.9514199914,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,002714.SZ,CMIN-CN:000538.SZ,CMIN-CN:002714.SZ,same_institutional_holder,1,SINA:70010108,1.6251769134,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,600176.SH,CMIN-CN:000538.SZ,CMIN-CN:600176.SH,same_institutional_holder,1,SINA:70010108,1.1679041057,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,600309.SH,CMIN-CN:000538.SZ,CMIN-CN:600309.SH,same_institutional_holder,1,SINA:70010108,1.2890306435,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,600745.SH,CMIN-CN:000538.SZ,CMIN-CN:600745.SH,same_institutional_holder,1,SINA:70010108,2.2271057451,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,601633.SH,CMIN-CN:000538.SZ,CMIN-CN:601633.SH,same_institutional_holder,2,SINA:70010108|SINA:70304217,1.8576696767,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000538.SZ,601899.SH,CMIN-CN:000538.SZ,CMIN-CN:601899.SH,same_institutional_holder,1,SINA:70010108,1.7106723824,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,000596.SZ,CMIN-CN:000568.SZ,CMIN-CN:000596.SZ,same_institutional_holder,1,SINA:110022,1.6197221984,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,000858.SZ,CMIN-CN:000568.SZ,CMIN-CN:000858.SZ,same_institutional_holder,1,SINA:110022,1.008761617,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,002007.SZ,CMIN-CN:000568.SZ,CMIN-CN:002007.SZ,same_institutional_holder,1,SINA:001373,0.9900505038,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,002032.SZ,CMIN-CN:000568.SZ,CMIN-CN:002032.SZ,same_institutional_holder,1,SINA:001373,0.6280127387,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,002714.SZ,CMIN-CN:000568.SZ,CMIN-CN:002714.SZ,same_institutional_holder,1,SINA:110022,0.9848350116,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,300015.SZ,CMIN-CN:000568.SZ,CMIN-CN:300015.SZ,same_institutional_holder,1,SINA:001373,0.689637586,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,300450.SZ,CMIN-CN:000568.SZ,CMIN-CN:300450.SZ,same_institutional_holder,1,SINA:001373,0.6140032573,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,600009.SH,CMIN-CN:000568.SZ,CMIN-CN:600009.SH,same_institutional_holder,1,SINA:001373,0.6280127387,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,600196.SH,CMIN-CN:000568.SZ,CMIN-CN:600196.SH,same_institutional_holder,1,SINA:001373,0.599666574,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,600809.SH,CMIN-CN:000568.SZ,CMIN-CN:600809.SH,same_institutional_holder,2,SINA:110022|SINA:161725,1.8889956977,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000568.SZ,603833.SH,CMIN-CN:000568.SZ,CMIN-CN:603833.SH,same_institutional_holder,1,SINA:110022,0.7020683727,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000596.SZ,000858.SZ,CMIN-CN:000596.SZ,CMIN-CN:000858.SZ,same_institutional_holder,1,SINA:110022,1.0276186063,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000596.SZ,002714.SZ,CMIN-CN:000596.SZ,CMIN-CN:002714.SZ,same_institutional_holder,1,SINA:110022,1.0032447358,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000596.SZ,600031.SH,CMIN-CN:000596.SZ,CMIN-CN:600031.SH,same_institutional_holder,1,SINA:180012,1.0830512453,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000596.SZ,600809.SH,CMIN-CN:000596.SZ,CMIN-CN:600809.SH,same_institutional_holder,2,SINA:110022|SINA:180012,2.3200176165,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000596.SZ,603833.SH,CMIN-CN:000596.SZ,CMIN-CN:603833.SH,same_institutional_holder,1,SINA:110022,0.7151922818,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,000725.SZ,CMIN-CN:000651.SZ,CMIN-CN:000725.SZ,same_institutional_holder,2,SINA:70010101|SINA:70010108,1.7525573687,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,000786.SZ,CMIN-CN:000651.SZ,CMIN-CN:000786.SZ,same_institutional_holder,1,SINA:70010101,1.4304195189,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,000895.SZ,CMIN-CN:000651.SZ,CMIN-CN:000895.SZ,same_institutional_holder,1,SINA:70010101,0.6284902545,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,001979.SZ,CMIN-CN:000651.SZ,CMIN-CN:001979.SZ,same_institutional_holder,1,SINA:70010108,0.7689603371,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,002142.SZ,CMIN-CN:000651.SZ,CMIN-CN:002142.SZ,same_institutional_holder,1,SINA:70010101,1.3272904731,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,002714.SZ,CMIN-CN:000651.SZ,CMIN-CN:002714.SZ,same_institutional_holder,1,SINA:70010108,1.3135067567,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,600176.SH,CMIN-CN:000651.SZ,CMIN-CN:600176.SH,same_institutional_holder,1,SINA:70010108,0.9439279634,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,600309.SH,CMIN-CN:000651.SZ,CMIN-CN:600309.SH,same_institutional_holder,1,SINA:70010108,1.0418253213,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,600741.SH,CMIN-CN:000651.SZ,CMIN-CN:600741.SH,same_institutional_holder,1,SINA:70010101,0.8290355843,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,600745.SH,CMIN-CN:000651.SZ,CMIN-CN:600745.SH,same_institutional_holder,1,SINA:70010108,1.8,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,600886.SH,CMIN-CN:000651.SZ,CMIN-CN:600886.SH,same_institutional_holder,1,SINA:70010101,1.172433367,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,601009.SH,CMIN-CN:000651.SZ,CMIN-CN:601009.SH,same_institutional_holder,1,SINA:70010101,1.4414229081,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,601633.SH,CMIN-CN:000651.SZ,CMIN-CN:601633.SH,same_institutional_holder,1,SINA:70010108,1.19058809,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,601668.SH,CMIN-CN:000651.SZ,CMIN-CN:601668.SH,same_institutional_holder,1,SINA:70010101,0.6470703208,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000651.SZ,601899.SH,CMIN-CN:000651.SZ,CMIN-CN:601899.SH,same_institutional_holder,1,SINA:70010108,1.3826062346,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,001979.SZ,CMIN-CN:000661.SZ,CMIN-CN:001979.SZ,same_institutional_holder,1,SINA:70010118,0.8348652586,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,002007.SZ,CMIN-CN:000661.SZ,CMIN-CN:002007.SZ,same_institutional_holder,1,SINA:110003,1.0463269088,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,002044.SZ,CMIN-CN:000661.SZ,CMIN-CN:002044.SZ,same_institutional_holder,2,SINA:001417|SINA:70010118,3.3082205749,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,002202.SZ,CMIN-CN:000661.SZ,CMIN-CN:002202.SZ,same_institutional_holder,1,SINA:70010115,1.0374969879,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,002493.SZ,CMIN-CN:000661.SZ,CMIN-CN:002493.SZ,same_institutional_holder,1,SINA:70010118,1.0904127659,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,300003.SZ,CMIN-CN:000661.SZ,CMIN-CN:300003.SZ,same_institutional_holder,2,SINA:001417|SINA:70010118,3.1073047557,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,300015.SZ,CMIN-CN:000661.SZ,CMIN-CN:300015.SZ,same_institutional_holder,1,SINA:001417,1.1649892703,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,300347.SZ,CMIN-CN:000661.SZ,CMIN-CN:300347.SZ,same_institutional_holder,1,SINA:001417,1.2280065146,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600029.SH,CMIN-CN:000661.SZ,CMIN-CN:600029.SH,same_institutional_holder,1,SINA:70010118,1.6135364886,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600079.SH,CMIN-CN:000661.SZ,CMIN-CN:600079.SH,same_institutional_holder,1,SINA:70010118,2.2638462845,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600332.SH,CMIN-CN:000661.SZ,CMIN-CN:600332.SH,same_institutional_holder,1,SINA:70010115,0.7613146524,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600346.SH,CMIN-CN:000661.SZ,CMIN-CN:600346.SH,same_institutional_holder,1,SINA:70010118,0.7971825387,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600436.SH,CMIN-CN:000661.SZ,CMIN-CN:600436.SH,same_institutional_holder,1,SINA:001417,1.1449017425,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600489.SH,CMIN-CN:000661.SZ,CMIN-CN:600489.SH,same_institutional_holder,1,SINA:70010115,0.7336211556,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600547.SH,CMIN-CN:000661.SZ,CMIN-CN:600547.SH,same_institutional_holder,1,SINA:70010115,0.5633826408,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600760.SH,CMIN-CN:000661.SZ,CMIN-CN:600760.SH,same_institutional_holder,1,SINA:050009,0.4647580015,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,600763.SH,CMIN-CN:000661.SZ,CMIN-CN:600763.SH,same_institutional_holder,4,SINA:001417|SINA:050009|SINA:070032|SINA:70010118,4.7351467506,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,601021.SH,CMIN-CN:000661.SZ,CMIN-CN:601021.SH,same_institutional_holder,1,SINA:70010115,0.9099450533,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,601088.SH,CMIN-CN:000661.SZ,CMIN-CN:601088.SH,same_institutional_holder,1,SINA:110003,0.3085449724,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,601111.SH,CMIN-CN:000661.SZ,CMIN-CN:601111.SH,same_institutional_holder,1,SINA:70010118,0.9388823142,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,601899.SH,CMIN-CN:000661.SZ,CMIN-CN:601899.SH,same_institutional_holder,1,SINA:70010115,0.7703246069,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,603658.SH,CMIN-CN:000661.SZ,CMIN-CN:603658.SH,same_institutional_holder,1,SINA:001417,1.3876599007,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000661.SZ,603939.SH,CMIN-CN:000661.SZ,CMIN-CN:603939.SH,same_institutional_holder,1,SINA:001417,1.7925400972,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,000786.SZ,CMIN-CN:000725.SZ,CMIN-CN:000786.SZ,same_institutional_holder,1,SINA:70010101,1.3368245958,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,000895.SZ,CMIN-CN:000725.SZ,CMIN-CN:000895.SZ,same_institutional_holder,1,SINA:70010101,0.5873670062,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,001979.SZ,CMIN-CN:000725.SZ,CMIN-CN:001979.SZ,same_institutional_holder,1,SINA:70010108,0.9628603222,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,002142.SZ,CMIN-CN:000725.SZ,CMIN-CN:002142.SZ,same_institutional_holder,1,SINA:70010101,1.2404434691,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,002714.SZ,CMIN-CN:000725.SZ,CMIN-CN:002714.SZ,same_institutional_holder,1,SINA:70010108,1.644718821,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,600176.SH,CMIN-CN:000725.SZ,CMIN-CN:600176.SH,same_institutional_holder,1,SINA:70010108,1.1819475454,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,600309.SH,CMIN-CN:000725.SZ,CMIN-CN:600309.SH,same_institutional_holder,1,SINA:70010108,1.3045305669,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,600741.SH,CMIN-CN:000725.SZ,CMIN-CN:600741.SH,same_institutional_holder,1,SINA:70010101,0.7747902942,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,600745.SH,CMIN-CN:000725.SZ,CMIN-CN:600745.SH,same_institutional_holder,1,SINA:70010108,2.2538855339,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,600886.SH,CMIN-CN:000725.SZ,CMIN-CN:600886.SH,same_institutional_holder,1,SINA:70010101,1.0957189421,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,000725.SZ,601009.SH,CMIN-CN:000725.SZ,CMIN-CN:601009.SH,same_institutional_holder,1,SINA:70010101,1.3471080135,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
