date,canonical_stock_id,ticker,stock_code,stock_name,exchange,classification_standard,classification_version,industry_category,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_code,change_date,source,record_status
2021-06-30,CMIN-CN:002916.SZ,002916.SZ,002916,深南电路,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2017-11-21,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:300498.SZ,300498.SZ,300498,温氏股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000338.SZ,000338.SZ,000338,潍柴动力,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:688008.SH,688008.SH,688008,澜起科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300896.SZ,300896.SZ,300896,爱美客,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600436.SH,600436.SH,600436,片仔癀,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,中药Ⅱ,中药Ⅲ,中药Ⅲ,S370201,2003-06-16,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601231.SH,601231.SH,601231,环旭电子,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601966.SH,601966.SH,601966,玲珑轮胎,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603659.SH,603659.SH,603659,璞泰来,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603087.SH,603087.SH,603087,甘李药业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600183.SH,600183.SH,600183,生益科技,SH,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2011-01-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600588.SH,600588.SH,600588,用友网络,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000166.SZ,000166.SZ,000166,申万宏源,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2015-01-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600332.SH,600332.SH,600332,白云山,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,中药Ⅱ,中药Ⅲ,中药Ⅲ,S370201,2001-02-06,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:002568.SZ,002568.SZ,002568,百润股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603939.SH,603939.SH,603939,益丰药房,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:688169.SH,688169.SH,688169,石头科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603806.SH,603806.SH,603806,福斯特,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600660.SH,600660.SH,600660,福耀玻璃,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601865.SH,601865.SH,601865,福莱特,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002230.SZ,002230.SZ,002230,科大讯飞,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603486.SH,603486.SH,603486,科沃斯,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300888.SZ,300888.SZ,300888,稳健医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002475.SZ,002475.SZ,002475,立讯精密,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002049.SZ,002049.SZ,002049,紫光国微,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000938.SZ,000938.SZ,000938,紫光股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601899.SH,601899.SH,601899,紫金矿业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601236.SH,601236.SH,601236,红塔证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2019-05-24,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:603517.SH,603517.SH,603517,绝味食品,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600606.SH,600606.SH,600606,绿地控股,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,1992-03-27,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:002044.SZ,002044.SZ,002044,美年健康,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000333.SZ,000333.SZ,000333,美的集团,SZ,申银万国行业分类标准,SW2014,家用电器,家用电器,白色家电,空调,空调,S330102,2013-01-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600893.SH,600893.SH,600893,航发动力,SH,申银万国行业分类标准,SW2014,国防军工,国防军工,航空装备Ⅱ,航空装备Ⅲ,航空装备Ⅲ,S650201,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002024.SZ,002024.SZ,002024,苏宁易购,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002032.SZ,002032.SZ,002032,苏泊尔,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300677.SZ,300677.SZ,300677,英科医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002493.SZ,002493.SZ,002493,荣盛石化,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603259.SH,603259.SH,603259,药明康德,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300433.SZ,300433.SZ,300433,蓝思科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600655.SH,600655.SH,600655,豫园股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300558.SZ,300558.SZ,300558,贝达药业,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,化学制剂,化学制剂,S370102,2016-10-19,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:601108.SH,601108.SH,601108,财通证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2017-09-26,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600519.SH,600519.SH,600519,贵州茅台,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002460.SZ,002460.SZ,002460,赣锋锂业,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300760.SZ,300760.SZ,300760,迈瑞医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600438.SH,600438.SH,600438,通威股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600763.SH,600763.SH,600763,通策医疗,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601658.SH,601658.SH,601658,邮储银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600132.SH,600132.SH,600132,重庆啤酒,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600143.SH,600143.SH,600143,金发科技,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,塑料,改性塑料,改性塑料,S220503,2011-01-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600383.SH,600383.SH,600383,金地集团,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,2001-02-08,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:603882.SH,603882.SH,603882,金域医学,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:688111.SH,688111.SH,688111,金山办公,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002202.SZ,002202.SZ,002202,金风科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300999.SZ,300999.SZ,300999,金龙鱼,SZ,申银万国行业分类标准,SW2014,农林牧渔,农林牧渔,农产品加工,粮油加工,粮油加工,S110502,2020-09-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:601633.SH,601633.SH,601633,长城汽车,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000625.SZ,000625.SZ,000625,长安汽车,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:000661.SZ,000661.SZ,000661,长春高新,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600900.SH,600900.SH,600900,长江电力,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,水力发电,水力发电,S410102,2003-11-11,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:000783.SZ,000783.SZ,000783,长江证券,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:600584.SH,600584.SH,600584,长电科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600745.SH,600745.SH,600745,闻泰科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601225.SH,601225.SH,601225,陕西煤业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:601012.SH,601012.SH,601012,隆基股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:600600.SH,600600.SH,600600,青岛啤酒,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:603501.SH,603501.SH,603501,韦尔股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002120.SZ,002120.SZ,002120,韵达股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002352.SZ,002352.SZ,002352,顺丰控股,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002600.SZ,002600.SZ,002600,领益智造,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002414.SZ,002414.SZ,002414,高德红外,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-06-30,CMIN-CN:002938.SZ,002938.SZ,002938,鹏鼎控股,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2018-08-28,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-06-30,CMIN-CN:002601.SZ,002601.SZ,002601,龙佰集团,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-07-31,CMIN-CN:000100.SZ,000100.SZ,000100,TCL科技,SZ,申银万国行业分类标准,SW2014,电子,电子,光学光电子,面板,面板,S270301,2019-04-22,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000800.SZ,000800.SZ,000800,一汽解放,SZ,申银万国行业分类标准,SW2014,汽车,汽车,商用车,商用载货车,商用载货车,S280601,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600309.SH,600309.SH,600309,万华化学,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,化学制品,聚氨酯,聚氨酯,S220313,2011-10-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603392.SH,603392.SH,603392,万泰生物,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,医疗器械,体外诊断,体外诊断,S370504,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000002.SZ,000002.SZ,000002,万科A,SZ,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,1991-01-29,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600031.SH,600031.SH,600031,三一重工,SH,申银万国行业分类标准,SW2014,机械设备,机械设备,工程机械,工程机械整机,工程机械整机,S640601,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002555.SZ,002555.SZ,002555,三七互娱,SZ,申银万国行业分类标准,SW2014,传媒,传媒,游戏Ⅱ,游戏Ⅲ,游戏Ⅲ,S720401,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601360.SH,601360.SH,601360,三六零,SH,申银万国行业分类标准,SW2014,计算机,计算机,软件开发,横向通用软件,横向通用软件,S710402,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600905.SH,600905.SH,600905,三峡能源,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,风力发电,风力发电,S410107,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300408.SZ,300408.SZ,300408,三环集团,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,被动元件,被动元件,S270203,2014-01-25,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002050.SZ,002050.SZ,002050,三花智控,SZ,申银万国行业分类标准,SW2014,家用电器,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,家电零部件Ⅲ,S330601,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600104.SH,600104.SH,600104,上汽集团,SH,申银万国行业分类标准,SW2014,汽车,汽车,乘用车,综合乘用车,综合乘用车,S280502,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600848.SH,600848.SH,600848,上海临港,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,产业地产,产业地产,S430103,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601607.SH,601607.SH,601607,上海医药,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,医药商业,医药流通,医药流通,S370402,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600009.SH,600009.SH,600009,上海机场,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航空机场,机场,机场,S421002,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002252.SZ,002252.SZ,002252,上海莱士,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,生物制品,血液制品,血液制品,S370302,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601229.SH,601229.SH,601229,上海银行,SH,申银万国行业分类标准,SW2014,银行,银行,城商行Ⅱ,城商行Ⅲ,城商行Ⅲ,S480401,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600018.SH,600018.SH,600018,上港集团,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航运港口,港口,港口,S421102,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002602.SZ,002602.SZ,002602,世纪华通,SZ,申银万国行业分类标准,SW2014,传媒,传媒,游戏Ⅱ,游戏Ⅲ,游戏Ⅲ,S720401,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000301.SZ,000301.SZ,000301,东方盛虹,SZ,申银万国行业分类标准,SW2014,石油石化,石油石化,炼化及贸易,炼油化工,炼油化工,S750301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600958.SH,600958.SH,600958,东方证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2015-01-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300059.SZ,300059.SZ,300059,东方财富,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2020-07-23,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002271.SZ,002271.SZ,002271,东方雨虹,SZ,申银万国行业分类标准,SW2014,建筑材料,建筑材料,装修建材,防水材料,防水材料,S610304,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:605499.SH,605499.SH,605499,东鹏饮料,SH,申银万国行业分类标准,SW2014,食品饮料,食品饮料,饮料乳品,软饮料,软饮料,S340701,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601066.SH,601066.SH,601066,中信建投,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2018-05-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000708.SZ,000708.SZ,000708,中信特钢,SZ,申银万国行业分类标准,SW2014,钢铁,钢铁,特钢Ⅱ,特钢Ⅲ,特钢Ⅲ,S230501,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600030.SH,600030.SH,600030,中信证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601998.SH,601998.SH,601998,中信银行,SH,申银万国行业分类标准,SW2014,银行,银行,股份制银行Ⅱ,股份制银行Ⅲ,股份制银行Ⅲ,S480301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002607.SZ,002607.SZ,002607,中公教育,SZ,申银万国行业分类标准,SW2014,社会服务,社会服务,教育,培训教育,培训教育,S461102,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000063.SZ,000063.SZ,000063,中兴通讯,SZ,申银万国行业分类标准,SW2014,通信,通信,通信设备,通信网络设备及器件,通信网络设备及器件,S730204,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600115.SH,600115.SH,600115,中国东航,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航空机场,航空运输,航空运输,S421001,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601888.SH,601888.SH,601888,中国中免,SH,申银万国行业分类标准,SW2014,商贸零售,商贸零售,旅游零售Ⅱ,旅游零售Ⅲ,旅游零售Ⅲ,S450701,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601618.SH,601618.SH,601618,中国中冶,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,专业工程,其他专业工程,其他专业工程,S620404,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601766.SH,601766.SH,601766,中国中车,SH,申银万国行业分类标准,SW2014,机械设备,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,轨交设备Ⅲ,S640501,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601390.SH,601390.SH,601390,中国中铁,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,基础建设,基建市政工程,基建市政工程,S620306,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601800.SH,601800.SH,601800,中国交建,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,基础建设,基建市政工程,基建市政工程,S620306,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601319.SH,601319.SH,601319,中国人保,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,保险Ⅱ,保险Ⅲ,保险Ⅲ,S490201,2018-10-29,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601628.SH,601628.SH,601628,中国人寿,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,保险Ⅱ,保险Ⅲ,保险Ⅲ,S490201,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601698.SH,601698.SH,601698,中国卫通,SH,申银万国行业分类标准,SW2014,国防军工,国防军工,航天装备Ⅱ,航天装备Ⅲ,航天装备Ⅲ,S650101,2019-06-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601111.SH,601111.SH,601111,中国国航,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航空机场,航空运输,航空运输,S421001,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601601.SH,601601.SH,601601,中国太保,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,保险Ⅱ,保险Ⅲ,保险Ⅲ,S490201,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600176.SH,600176.SH,600176,中国巨石,SH,申银万国行业分类标准,SW2014,建筑材料,建筑材料,玻璃玻纤,玻纤制造,玻纤制造,S610202,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601318.SH,601318.SH,601318,中国平安,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,保险Ⅱ,保险Ⅲ,保险Ⅲ,S490201,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:003816.SZ,003816.SZ,003816,中国广核,SZ,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,核力发电,核力发电,S410108,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601668.SH,601668.SH,601668,中国建筑,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,房屋建设Ⅲ,S620101,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601985.SH,601985.SH,601985,中国核电,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,核力发电,核力发电,S410108,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601728.SH,601728.SH,601728,中国电信,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-07-31,CMIN-CN:601669.SH,601669.SH,601669,中国电建,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,基础建设,基建市政工程,基建市政工程,S620306,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
