date,ticker,company_name,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,revision_id,revision_date,source,record_status
2020-01-31,AAPL,Apple Inc.,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ADBE,Adobe Systems Inc,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ADI,"Analog Devices, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ADP,Automatic Data Processing,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ADSK,Autodesk Inc.,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AEP,American Electric Power,Utilities,Utilities,Electric Utilities,Electric Utilities,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ALGN,Align Technology,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AMAT,Applied Materials Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AMGN,Amgen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AMZN,Amazon.com Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ANSS,ANSYS,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ASML,ASML HOLDING NV,,,,,,,,missing_gics
2020-01-31,AVGO,Broadcom Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,AZN,ASTRAZENECA PLC,,,,,,,,missing_gics
2020-01-31,BIDU,"Baidu, Inc.",,,,,,,,missing_gics
2020-01-31,BIIB,Biogen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,BKNG,Booking Holdings Inc,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CDNS,Cadence Design Systems,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CDW,CDW,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CEG,Constellation Energy Corp,,,,,,,,missing_gics
2020-01-31,CERN,Cerner,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,,,,,,,,missing_gics
2020-01-31,CHTR,Charter Communications,Communication Services,Media,Media,Cable & Satellite,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CMCSA,Comcast Corp.,Communication Services,Media,Media,Cable & Satellite,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,COST,Costco Wholesale Corp.,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CPRT,Copart Inc,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CRWD,"CrowdStrike Holdings, Inc.",,,,,,,,missing_gics
2020-01-31,CSCO,Cisco Systems,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CSX,CSX Corp.,Industrials,Transportation,Road & Rail,Railroads,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CTAS,Cintas Corporation,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,CTSH,Cognizant Technology Solutions,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,DLTR,Dollar Tree,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,DOCU,"DOCUSIGN, INC.",,,,,,,,missing_gics
2020-01-31,DXCM,DEXCOM INC,,,,,,,,missing_gics
2020-01-31,EA,Electronic Arts,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,EBAY,eBay Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ENPH,"Enphase Energy, Inc.",,,,,,,,missing_gics
2020-01-31,EXC,Exelon Corp.,Utilities,Utilities,Multi-Utilities,Multi-Utilities,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,FAST,Fastenal Co,Industrials,Capital Goods,Building Products,Building Products,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,FOX,Fox Corporation Class B,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,FOXA,Fox Corporation Class A,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,GEHC,GE HealthCare Technologies Inc.,,,,,,,,missing_gics
2020-01-31,GILD,Gilead Sciences,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,GOOG,Alphabet Inc Class C,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,GOOGL,Alphabet Inc Class A,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,HON,Honeywell Int'l Inc.,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,IDXX,IDEXX Laboratories,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ILMN,Illumina Inc,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,INCY,Incyte,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,INTC,Intel Corp.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,INTU,Intuit Inc.,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ISRG,Intuitive Surgical Inc.,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,JD,"JD.com, Inc.",,,,,,,,missing_gics
2020-01-31,KDP,Keurig Dr Pepper Inc.,,,,,,,,missing_gics
2020-01-31,KHC,Kraft Heinz Co,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,KLAC,KLA Corporation,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,LRCX,Lam Research,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,LULU,lululemon athletica inc.,,,,,,,,missing_gics
2020-01-31,MAR,Marriott Int'l.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,MCHP,Microchip Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,MDLZ,Mondelez International,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,MELI,MERCADOLIBRE INC,,,,,,,,missing_gics
2020-01-31,META,"Facebook, Inc.",Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340|historical_ticker_alias:FB->META,matched_gics
2020-01-31,MNST,Monster Beverage,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,MRNA,"Moderna, Inc.",,,,,,,,missing_gics
2020-01-31,MRVL,"Marvell Technology, Inc.",,,,,,,,missing_gics
2020-01-31,MSFT,Microsoft Corp.,Information Technology,Software & Services,Software,Systems Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,MTCH,"Match Group, Inc.",,,,,,,,missing_gics
2020-01-31,MU,Micron Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,NFLX,Netflix Inc.,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,NTES,"NetEase, Inc.",,,,,,,,missing_gics
2020-01-31,NVDA,Nvidia Corporation,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,NXPI,NXP Semiconductors N.V.,,,,,,,,missing_gics
2020-01-31,ODFL,Old Dominion Freight Line,Industrials,Transportation,Road & Rail,Trucking,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ON,ON SEMICONDUCTOR CORP,,,,,,,,missing_gics
2020-01-31,ORLY,O'Reilly Automotive,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,PAYX,Paychex Inc.,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,PCAR,PACCAR Inc.,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,PDD,PDD Holdings Inc.,,,,,,,,missing_gics
2020-01-31,PEP,PepsiCo Inc.,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,PYPL,PayPal,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,QCOM,QUALCOMM Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,REGN,Regeneron Pharmaceuticals,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ROST,Ross Stores,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,SBUX,Starbucks Corp.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,SGEN,Seagen Inc.,,,,,,,,missing_gics
2020-01-31,SIRI,SIRIUS XM HOLDINGS INC.,,,,,,,,missing_gics
2020-01-31,SNPS,Synopsys Inc.,Information Technology,Software & Services,Software,Application Software,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,SPLK,Splunk Inc.,,,,,,,,missing_gics
2020-01-31,SWKS,Skyworks Solutions,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,TCOM,Trip.com Group Ltd,,,,,,,,missing_gics
2020-01-31,TEAM,Atlassian Corp,,,,,,,,missing_gics
2020-01-31,TMUS,T-Mobile US,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,TSLA,"Tesla, Inc.",,,,,,,,missing_gics
2020-01-31,TTD,"Trade Desk, Inc.",,,,,,,,missing_gics
2020-01-31,TXN,Texas Instruments,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,VRSK,Verisk Analytics,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,VRSN,Verisign Inc.,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,VRTX,Vertex Pharmaceuticals Inc,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,WBA,Walgreens Boots Alliance,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Drug Retail,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,WDAY,"Workday, Inc.",,,,,,,,missing_gics
2020-01-31,XEL,Xcel Energy Inc,Utilities,Utilities,Multi-Utilities,Multi-Utilities,938422340.0,2020-01-31T02:38:19Z,https://en.wikipedia.org/w/index.php?oldid=938422340,matched_gics
2020-01-31,ZM,"Zoom Communications, Inc.",,,,,,,,missing_gics
2020-02-29,AAPL,Apple Inc.,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ADBE,Adobe Inc.,Information Technology,Software & Services,Software,Application Software,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ADI,"Analog Devices, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ADP,Automatic Data Processing,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ADSK,Autodesk Inc.,Information Technology,Software & Services,Software,Application Software,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AEP,American Electric Power,Utilities,Utilities,Electric Utilities,Electric Utilities,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ALGN,Align Technology,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AMAT,Applied Materials Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AMGN,Amgen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AMZN,Amazon.com Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ANSS,ANSYS,Information Technology,Software & Services,Software,Application Software,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ASML,ASML HOLDING NV,,,,,,,,missing_gics
2020-02-29,AVGO,Broadcom Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,AZN,ASTRAZENECA PLC,,,,,,,,missing_gics
2020-02-29,BIDU,"Baidu, Inc.",,,,,,,,missing_gics
2020-02-29,BIIB,Biogen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,BKNG,Booking Holdings Inc,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CDNS,Cadence Design Systems,Information Technology,Software & Services,Software,Application Software,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CDW,CDW,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CEG,Constellation Energy Corp,,,,,,,,missing_gics
2020-02-29,CERN,Cerner,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,,,,,,,,missing_gics
2020-02-29,CHTR,Charter Communications,Communication Services,Media,Media,Cable & Satellite,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CMCSA,Comcast Corp.,Communication Services,Media,Media,Cable & Satellite,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,COST,Costco Wholesale Corp.,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CPRT,Copart Inc,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CRWD,"CrowdStrike Holdings, Inc.",,,,,,,,missing_gics
2020-02-29,CSCO,Cisco Systems,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CSX,CSX Corp.,Industrials,Transportation,Road & Rail,Railroads,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CTAS,Cintas Corporation,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,CTSH,Cognizant Technology Solutions,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,DLTR,Dollar Tree,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,DOCU,"DOCUSIGN, INC.",,,,,,,,missing_gics
2020-02-29,DXCM,DEXCOM INC,,,,,,,,missing_gics
2020-02-29,EA,Electronic Arts,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,EBAY,eBay Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,ENPH,"Enphase Energy, Inc.",,,,,,,,missing_gics
2020-02-29,EXC,Exelon Corp.,Utilities,Utilities,Multi-Utilities,Multi-Utilities,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,FAST,Fastenal Co,Industrials,Capital Goods,Building Products,Building Products,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,FOX,Fox Corporation Class B,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,FOXA,Fox Corporation Class A,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,GEHC,GE HealthCare Technologies Inc.,,,,,,,,missing_gics
2020-02-29,GILD,Gilead Sciences,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,GOOG,Alphabet Inc Class C,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,GOOGL,Alphabet Inc Class A,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,HON,Honeywell Int'l Inc.,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
2020-02-29,IDXX,IDEXX Laboratories,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,942834690.0,2020-02-27T03:45:05Z,https://en.wikipedia.org/w/index.php?oldid=942834690,matched_gics
