src_entity_id,src_entity_name,src_entity_type,dst_entity_id,dst_entity_name,dst_entity_type,src_ticker,dst_ticker,relation_type,counterparty_type,amount,ratio,report_period,report_type,announcement_date,valid_from,valid_to,source_file,page_number,evidence_text,source,record_status
CMIN-CN:002812.SZ,恩捷股份,stock,CMIN-CN:002594.SZ,比亚迪,stock,002812.SZ,002594.SZ,supplies_to,customer,,,2021,annual,2022-04-11,2022-04-11,2022-04-11,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/002812_2021_annual_2022-04-11.pdf,19,主要客户为国内外大型的锂电池生产企业、卷烟生产企业、食品饮料生产企业、塑料包装企业、印刷企业等。公司湿法锂离子隔膜产品的主要客户包括松下、LGES、三星、宁德时代、国轩、比亚迪、孚能、力神等国内主流锂电池企业。公司是云南省非专卖的卷烟材料A级供应商，烟标产品主要客户为国内大型的卷烟生产企业，包括云南中烟物资（集团）有限责任公司和重庆中烟工业有限责任公司等，产品广泛应用于“玉溪”“红塔山”“云烟”“红河”“雪域”“龙凤呈祥”等国内知名的卷烟品牌。公司烟膜产品的主要客户包括云南中烟、四川中烟、重庆中烟、湖南中烟、安徽中烟、湖北中烟、贵州中烟、黑龙江烟草、江西中烟、甘肃烟草等集团下属多家国内知名的卷烟厂。公司无菌包装产品的主要客户包括伊利、蒙牛、光明、东鹏、皇氏集团、达利食品集团、贵州好一多乳业、完达山阳光乳业、云南欧亚乳业、北京三元食品；2021年新增新希望乳业股份有限公司、深圳市晨光乳业有限公司、珠海维维大亨乳业有限公司等。2、经营模式公司不同的产品采取不同的经营模式，其中是湿法锂离子隔膜、烟膜、烟标、无菌包装、特种纸制品和铝塑膜均按照客户要求进行定制化生产，平膜一般采取以销定产，并配备适当的库存量。（1）采购模式：公司供应部通过对供应商的评价、选择，建立了《合格供方名单》（或《合格供应商/材料清单》）。采购清单所列物资只能在《合格供方名单》之内实施采购，每一种物资的采购都要有2个以上供应商进行选择。公司对供应商每年进行一次全面评价，并及时更新《合格供方名单》（或《合格供应商/材料清单》）。（2）生产模式：公司主要采取订单生产和集中排产相结合的方式生产，从而合理控制生产成本，提高效率。生产计划部根据订单和销售计划制定生产计划，进行统一生产调度、组织管理和质量控制，确保按时按质按量完成生产任务。（3）销售模式：公司湿法锂电池隔膜产品采取直销的销售模式，由营销部门销售人员负责产品的销售、推广和订单获取工作；烟标和烟膜产品主要基于烟标印刷行业的下游卷烟企业依据《烟用物资采购管理规定》实行的全国性招标采购，公司通过参与各卷烟企业招投标获取订单，并按照客户的订单组织生产和销售，为客户提供定制产品；平膜一般采取以销定产，并配备适当的库存量；无菌包装、特种纸制品均按照客户要求进行定制化生产。3、公司所处的行业地位（1）膜类产品公司膜类产品分为两个大类：一是锂电池隔离膜，二是BOPP薄膜。从全球锂电池隔膜市场来看，公司及少数国内其他厂商，凭借技术积累及产业规模的扩大，已经成功进入全球主流电池厂商的供应链，公,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:003816.SZ,中国广核,stock,ENTITY:a6488545615989738fab,781.81-其他应收款-中电核电(阳江)有限公司,company_entity,003816.SZ,,supplies_to,customer,,,2019,annual,2020-03-25,2020-03-25,2021-04-21,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/003816_2019_annual_2020-03-25.pdf,212,"前五名客户的账款外，本集团无其他重大信用风险敞口集中于单一金融资产或有类似特征的金融资产组合。单位：元项目2019年12月31日2018年12月31日应收账款-广东电网有限责任公司4,038,772,467.853,549,360,763.92应收账款-国网福建省电力有限公司1,062,491,310.22709,256,387.61应收账款-广西电网有限责任公司449,436,016.42546,981,863.78应收账款-港核投412,532,043.36453,284,714.66应收账款-红沿河核电238,258,061.13203,739,590.93应收账款-中广核浙江岱山海上风力发电有限公司340,036,781.81-其他应收款-中电核电(阳江)有限公司-300,843,139.00合计6,541,526,680.795,763,466,459.901.3流动风险",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:002129.SZ,中环股份,stock,300316.SZ,002129.SZ,supplies_to,customer,,,2020,annual,2021-04-23,2021-04-23,2022-04-25,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2020_annual_2021-04-23.pdf,12,主要客户包括中环股份、有研新材、合晶科技、晶科能源、上机数控、晶澳科技、通威股份以及高景太阳能等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，彼此建立了深厚的互信合作，共同促进行业快速发展。公司品牌影响力和客户优势进一步提升，对公司开拓下游市场产生积极影响,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:002459.SZ,晶澳科技,stock,300316.SZ,002459.SZ,supplies_to,customer,,,2020,annual,2021-04-23,2021-04-23,2022-04-25,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2020_annual_2021-04-23.pdf,12,主要客户包括中环股份、有研新材、合晶科技、晶科能源、上机数控、晶澳科技、通威股份以及高景太阳能等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，彼此建立了深厚的互信合作，共同促进行业快速发展。公司品牌影响力和客户优势进一步提升，对公司开拓下游市场产生积极影响,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:600438.SH,通威股份,stock,300316.SZ,600438.SH,supplies_to,customer,,,2020,annual,2021-04-23,2021-04-23,2022-04-25,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2020_annual_2021-04-23.pdf,12,主要客户包括中环股份、有研新材、合晶科技、晶科能源、上机数控、晶澳科技、通威股份以及高景太阳能等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，彼此建立了深厚的互信合作，共同促进行业快速发展。公司品牌影响力和客户优势进一步提升，对公司开拓下游市场产生积极影响,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:002129.SZ,中环股份,stock,300316.SZ,002129.SZ,supplies_to,customer,,,2021,annual,2022-04-26,2022-04-26,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2021_annual_2022-04-26.pdf,19,主要客户包括中环股份、有研新材、合晶科技、上海新昇、奕斯伟、高景太阳能、双良节能、晶科能源、上机数控、晶澳科技、通威股份等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，共同促进行业快速发展。报告期内，公司各项业务取得快速发展，研发创新能力、组织管理能力、市场占有率、品牌影响力和客户优势等核心竞争能力持续提升，未发生重大不利变化的情形,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:002459.SZ,晶澳科技,stock,300316.SZ,002459.SZ,supplies_to,customer,,,2021,annual,2022-04-26,2022-04-26,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2021_annual_2022-04-26.pdf,19,主要客户包括中环股份、有研新材、合晶科技、上海新昇、奕斯伟、高景太阳能、双良节能、晶科能源、上机数控、晶澳科技、通威股份等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，共同促进行业快速发展。报告期内，公司各项业务取得快速发展，研发创新能力、组织管理能力、市场占有率、品牌影响力和客户优势等核心竞争能力持续提升，未发生重大不利变化的情形,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,CMIN-CN:600438.SH,通威股份,stock,300316.SZ,600438.SH,supplies_to,customer,,,2021,annual,2022-04-26,2022-04-26,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2021_annual_2022-04-26.pdf,19,主要客户包括中环股份、有研新材、合晶科技、上海新昇、奕斯伟、高景太阳能、双良节能、晶科能源、上机数控、晶澳科技、通威股份等业内知名的上市公司或大型企业，并与公司保持了长期的战略合作关系，共同促进行业快速发展。报告期内，公司各项业务取得快速发展，研发创新能力、组织管理能力、市场占有率、品牌影响力和客户优势等核心竞争能力持续提升，未发生重大不利变化的情形,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300316.SZ,晶盛机电,stock,ENTITY:5a4a8f0fb45aa5a3903c,公司前5大客户资料序号客户名称销售额（元）占年度销售总额比例1客户一（天津中环半导体股份有限公司,company_entity,300316.SZ,,supplies_to,customer,3068733481.72,0.5148,2021,annual,2022-04-26,2022-04-26,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300316_2021_annual_2022-04-26.pdf,24,"前五名客户合计销售金额（元）4,761,979,712.75前五名客户合计销售金额占年度销售总额比例79.88%前五名客户销售额中关联方销售额占年度销售总额比例1.89%公司前5大客户资料序号客户名称销售额（元）占年度销售总额比例1客户一（天津中环半导体股份有限公司）3,068,733,481.7251.48%2客户二735,130,615.8012.33%3客户三470,478,053.637.89%",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300450.SZ,先导智能,stock,CMIN-CN:300750.SZ,宁德时代,stock,300450.SZ,300750.SZ,supplies_to,customer,,,2021,annual,2022-04-24,2022-04-24,2022-04-24,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300450_2021_annual_2022-04-24.pdf,25,主要客户其他情况说明√适用□不适用公司第一大客户宁德时代持有公司5%以上的股份，是公司关联方。公司,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300896.SZ,爱美客,stock,ENTITY:107ebd8ec38b59c032c7,北京中康时代医疗科技有限公司,company_entity,300896.SZ,,supplies_to,customer,,,2020,annual,2022-03-07,2022-03-07,2022-03-06,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300896_2020_annual_2022-03-07.pdf,227,"主要客户为上海康汝医疗器械有限公司、长沙市岳麓区润琪医疗美容门诊部、北京中康时代医疗科技有限公司、南京康美美容医院有限公司等，该等客户具有可靠及良好的信誉，因此，本公司认为该等客户并无重大信用风险。截止2020年12月31日，前五大客户应收账款余额为20,513,316.22元，占应收账款余额的65.34%。2、流动性风险流动性风险是指本公司无法及时获得充足资金,满足业务发展需要或偿付到期债务以及其他支付义务的风险。本公司财务部持续监控公司短期和长期的资金需求，以确保维持充裕的现金储备；同时持续监控是否符合借款协议的规定，从主要金融机构获得提供足够备用资金的承诺，以满足短期和长期的资金需求。截止2020年12月31日，本公司各项金融负债以未折现的合同现金流量按变现时间列示如下：项目期末余额账面净值账面原值1年以内1-2年2-5年5年以上应付账款4,559,011.004,559,011.004,559,011.00其他应付款12,292,793.5812,292,793.5812,292,793.58其他流动负债415,507.62415,507.62415,507.62",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:300896.SZ,爱美客,stock,ENTITY:4360b5a2e3f19735b0ef,长沙爱思特医疗美容有限公司,company_entity,300896.SZ,,supplies_to,customer,,,2021,annual,2022-03-07,2022-03-07,2022-03-07,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/300896_2021_annual_2022-03-07.pdf,205,主要客户为上海康汝医疗器械有限公司、长沙爱思特医疗美容有限公司、武汉五洲莱美整形外科医院有限公司等，该等客户具有可靠及良好的信誉，因此，本公司认为该等客户并无重大信用风险。由于本公司的客户广泛，因此没有重大的信用集中风险。截止2021年12月31日，本公司的前五大客户的应收账款占本公司应收账款总额52.25%(2020年：65.34%)。本公司投资的银行理财产品，交易对方的信用评级须高于或与本公司相同。鉴于交易对方的信用评级良好，本公司管理层并不预期交易对方会无法履行义务,CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:600406.SH,国电南瑞,stock,ENTITY:85dab6a0daffb65562a5,中国电气装备集团有限公司,company_entity,600406.SH,,supplies_to,customer,,,2021,annual,2022-04-28,2022-04-28,2022-04-28,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/600406_2021_annual_2022-04-28.pdf,26,"前五名客户销售额3,211,207.07万元，占年度销售总额75.72%；其中前五名客户销售额中关联方销售额2,835,327.18万元，占年度销售总额66.85%。报告期内向单个客户的销售比例超过总额的50%、前5名客户中存在新增客户的或严重依赖于少数客户的情形√适用□不适用单位:万元币种:人民币序号客户名称销售额占年度销售总额比例（%）1国家电网及所属公司2,835,327.1866.853中国电气装备集团有限公司42,975.781.014中国电力建设集团有限公司37,585.900.895中国能源建设集团有限公司30,870.740.73注：本处国家电网及所属公司包括所属各级电网企业、产业单位、金融单位等；中国电气装备集团有限公司、中国电力建设集团有限公司、中国能源建设集团有限公司均为本年新增前五大客户",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:600406.SH,国电南瑞,stock,ENTITY:409a4b6bda8efe9a4952,中国电力建设集团有限公司,company_entity,600406.SH,,supplies_to,customer,,,2021,annual,2022-04-28,2022-04-28,2022-04-28,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/600406_2021_annual_2022-04-28.pdf,26,"前五名客户销售额3,211,207.07万元，占年度销售总额75.72%；其中前五名客户销售额中关联方销售额2,835,327.18万元，占年度销售总额66.85%。报告期内向单个客户的销售比例超过总额的50%、前5名客户中存在新增客户的或严重依赖于少数客户的情形√适用□不适用单位:万元币种:人民币序号客户名称销售额占年度销售总额比例（%）1国家电网及所属公司2,835,327.1866.853中国电气装备集团有限公司42,975.781.014中国电力建设集团有限公司37,585.900.895中国能源建设集团有限公司30,870.740.73注：本处国家电网及所属公司包括所属各级电网企业、产业单位、金融单位等；中国电气装备集团有限公司、中国电力建设集团有限公司、中国能源建设集团有限公司均为本年新增前五大客户",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
ENTITY:4c04550ad51caae51482,国网瑞嘉（天津）智能机器人有限公司,company_entity,CMIN-CN:600406.SH,国电南瑞,stock,,600406.SH,supplies_to,supplier,,,2021,annual,2022-04-28,2022-04-28,2022-04-28,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/600406_2021_annual_2022-04-28.pdf,27,"主要供应商情况前五名供应商采购额452,841.76万元，占年度采购总额15.40%；其中前五名供应商采购额中关联方采购额358,984.02万元，占年度采购总额12.21%。报告期内向单个供应商的采购比例超过总额的50%、前5名供应商中存在新增供应商的或严重依赖于少数供应商的情形√适用□不适用单位:万元币种:人民币序号供应商名称采购额占年度采购总额比例（%）1国网瑞嘉（天津）智能机器人有限公司76,381.672.602常州市武进华联电控设备股份有限公司33,586.721.143南京中震电子有限公司30,484.581.04注：国网瑞嘉（天津）智能机器人有限公司、常州市武进华联电控设备股份有限公司、南京中震电子有限公司均为本年新增前五大供应商。其他说明公司将同一控制客户、同一控制供应商分别进行了合并汇总，前五名中包含了国家电网及所属公司（含国网电科院及所属公司、南瑞集团及所属公司）。3.费用√适用□不适用单位：元币种：人民币科目本期数上年同期数变动比例（%）销售费用1,684,134,123.361,454,000,735.8815.83管理费用933,699,272.28886,188,081.815.36研发费用2,153,214,128.111,856,090,324.5216.01财务费用-125,147,720.6445,162,028.66-377.11所得税费用823,522,339.03722,812,981.8013.93财务费用本期金额较上年同期减少，主要系本期汇率变动导致汇兑损失减少及当期分期收款的利息收入增加所致。4.研发投入(1).研发投入情况表√适用□不适用单位：元本期费用化研发投入2,872,377,662.44本期资本化研发投入216,266,778.00",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
ENTITY:87ec25edbd25d361d8be,常州市武进华联电控设备股份有限公司,company_entity,CMIN-CN:600406.SH,国电南瑞,stock,,600406.SH,supplies_to,supplier,,,2021,annual,2022-04-28,2022-04-28,2022-04-28,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/600406_2021_annual_2022-04-28.pdf,27,"主要供应商情况前五名供应商采购额452,841.76万元，占年度采购总额15.40%；其中前五名供应商采购额中关联方采购额358,984.02万元，占年度采购总额12.21%。报告期内向单个供应商的采购比例超过总额的50%、前5名供应商中存在新增供应商的或严重依赖于少数供应商的情形√适用□不适用单位:万元币种:人民币序号供应商名称采购额占年度采购总额比例（%）1国网瑞嘉（天津）智能机器人有限公司76,381.672.602常州市武进华联电控设备股份有限公司33,586.721.143南京中震电子有限公司30,484.581.04注：国网瑞嘉（天津）智能机器人有限公司、常州市武进华联电控设备股份有限公司、南京中震电子有限公司均为本年新增前五大供应商。其他说明公司将同一控制客户、同一控制供应商分别进行了合并汇总，前五名中包含了国家电网及所属公司（含国网电科院及所属公司、南瑞集团及所属公司）。3.费用√适用□不适用单位：元币种：人民币科目本期数上年同期数变动比例（%）销售费用1,684,134,123.361,454,000,735.8815.83管理费用933,699,272.28886,188,081.815.36研发费用2,153,214,128.111,856,090,324.5216.01财务费用-125,147,720.6445,162,028.66-377.11所得税费用823,522,339.03722,812,981.8013.93财务费用本期金额较上年同期减少，主要系本期汇率变动导致汇兑损失减少及当期分期收款的利息收入增加所致。4.研发投入(1).研发投入情况表√适用□不适用单位：元本期费用化研发投入2,872,377,662.44本期资本化研发投入216,266,778.00",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:aaebfc465976a6c0b483,大同煤业股份有限公司,company_entity,601006.SH,,supplies_to,customer,,,2018,annual,2019-04-24,2019-04-24,2020-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2018_annual_2019-04-24.pdf,14,"前五名客户销售额2,164,200万元，占年度销售总额27.62%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:59e8115518335a0f9324,中煤平朔集团有限公司,company_entity,601006.SH,,supplies_to,customer,,,2018,annual,2019-04-24,2019-04-24,2020-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2018_annual_2019-04-24.pdf,14,"前五名客户销售额2,164,200万元，占年度销售总额27.62%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:a540dfabe73bf2130fcc,山西焦煤集团有限责任公司,company_entity,601006.SH,,supplies_to,customer,,,2018,annual,2019-04-24,2019-04-24,2020-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2018_annual_2019-04-24.pdf,14,"前五名客户销售额2,164,200万元，占年度销售总额27.62%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:f7a8628fb42a31df9dad,内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司,company_entity,601006.SH,,supplies_to,customer,,,2018,annual,2019-04-24,2019-04-24,2020-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2018_annual_2019-04-24.pdf,14,"前五名客户销售额2,164,200万元，占年度销售总额27.62%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:aaebfc465976a6c0b483,大同煤业股份有限公司,company_entity,601006.SH,,supplies_to,customer,,,2019,annual,2020-04-28,2020-04-28,2021-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2019_annual_2020-04-28.pdf,13,"前五名客户销售额2,185,221万元，占年度销售总额27.34%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:59e8115518335a0f9324,中煤平朔集团有限公司,company_entity,601006.SH,,supplies_to,customer,,,2019,annual,2020-04-28,2020-04-28,2021-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2019_annual_2020-04-28.pdf,13,"前五名客户销售额2,185,221万元，占年度销售总额27.34%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:a540dfabe73bf2130fcc,山西焦煤集团有限责任公司,company_entity,601006.SH,,supplies_to,customer,,,2019,annual,2020-04-28,2020-04-28,2021-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2019_annual_2020-04-28.pdf,13,"前五名客户销售额2,185,221万元，占年度销售总额27.34%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:f7a8628fb42a31df9dad,内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司,company_entity,601006.SH,,supplies_to,customer,,,2019,annual,2020-04-28,2020-04-28,2021-04-27,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2019_annual_2020-04-28.pdf,13,"前五名客户销售额2,185,221万元，占年度销售总额27.34%；其中前五名客户销售额中关联方销售额0万元，占年度销售总额0%。前五名客户分别为：大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司和神华准格尔能源有限责任公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:aaebfc465976a6c0b483,大同煤业股份有限公司,company_entity,601006.SH,,supplies_to,customer,,,2020,annual,2021-04-28,2021-04-28,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2020_annual_2021-04-28.pdf,15,"前五名客户销售额2,725,154万元，占年度销售总额37.68%；其中前五名客户销售额中关联方销售额823,433万元，占年度销售总额11.39%。前五名客户分别为：中国国家铁路集团有限公司及其下属单位、大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:59e8115518335a0f9324,中煤平朔集团有限公司,company_entity,601006.SH,,supplies_to,customer,,,2020,annual,2021-04-28,2021-04-28,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2020_annual_2021-04-28.pdf,15,"前五名客户销售额2,725,154万元，占年度销售总额37.68%；其中前五名客户销售额中关联方销售额823,433万元，占年度销售总额11.39%。前五名客户分别为：中国国家铁路集团有限公司及其下属单位、大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:a540dfabe73bf2130fcc,山西焦煤集团有限责任公司,company_entity,601006.SH,,supplies_to,customer,,,2020,annual,2021-04-28,2021-04-28,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2020_annual_2021-04-28.pdf,15,"前五名客户销售额2,725,154万元，占年度销售总额37.68%；其中前五名客户销售额中关联方销售额823,433万元，占年度销售总额11.39%。前五名客户分别为：中国国家铁路集团有限公司及其下属单位、大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
CMIN-CN:601006.SH,大秦铁路,stock,ENTITY:67f3c8bc50dd1022360e,内蒙古伊泰煤炭股份有限公司,company_entity,601006.SH,,supplies_to,customer,,,2020,annual,2021-04-28,2021-04-28,2022-04-26,F:/Codex/GNN_data/data/tasks/csi300_cn_supply_chain_cninfo_2018_2021/data_raw/cn_supply_chain_cninfo/pdf/601006_2020_annual_2021-04-28.pdf,15,"前五名客户销售额2,725,154万元，占年度销售总额37.68%；其中前五名客户销售额中关联方销售额823,433万元，占年度销售总额11.39%。前五名客户分别为：中国国家铁路集团有限公司及其下属单位、大同煤业股份有限公司、中煤平朔集团有限公司、山西焦煤集团有限责任公司、内蒙古伊泰煤炭股份有限公司。",CNInfo annual report downloaded locally,constructed_entity_edge_from_downloaded_cninfo_report
